0,1
https://news.detik.com/berita/d-5839702/pdip-bela-risma-soal-paksa-tunarungu-bicara-ungkit-hadiah-atlet-paralimpiade?single=1,bencana
https://news.detik.com/berita/d-5839611/viral-surat-terbuka-tunarungu-ke-risma-sakit-hati-lihat-teman-dipaksa-bicara?single=1,bencana
https://news.detik.com/berita/d-5839512/mensos-risma-luruskan-soal-aksinya-paksa-tunarungu-bicara-yang-tuai-kritik?single=1,bencana
https://news.detik.com/berita/d-5839439/cuaca-ekstrem-6-kelompok-nelayan-hilang-kontak-di-natuna?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5839387/kondisi-terkini-lokasi-longsor-di-jurang-perbatasan-tngm-klaten?single=1,bencana
https://news.detik.com/berita/d-5839178/potensi-tsunami-cilegon-8-meter-walkot-minta-industri-hingga-warga-waspada?single=1,bencana
https://news.detik.com/internasional/d-5839166/omicron-picu-kekhawatiran-gelombang-ketiga-dokter-dokter-india-demo?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5839008/pipa-diterjang-lahar-merapi-bpbd-kirim-air-bersih-ke-warga-krb-klaten?single=1,bencana
https://travel.detik.com/domestic-destination/d-5838845/desa-munduk-tawarkan-sensasi-ngopi-di-atas-awan?single=1,bencana
https://news.detik.com/berita/d-5838820/hari-disabilitas-internasional-pmi-dorong-jadi-relawan-kemanusiaan?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5838677/pipa-putus-diterjang-lahar-10-ribu-warga-krb-merapi-klaten-krisis-air?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5838031/pakai-semen-beras-ketan-kenapa-tembok-china-dibangun?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5838502/manfaatkan-lalat-tentara-hitam-peneliti-itb-ubah-limbah-kopi-jadi-pupuk?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5838423/prakiraan-cuaca-di-bandung-raya-3-desember-2021?single=1,bencana
https://finance.detik.com/infrastruktur/d-5838279/daftar-jalan-tol-yang-bisa-dilewati-libur-natal-tahun-baru-2022?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5838365/prakiraan-cuaca-hujan-merata-di-jateng-hari-ini-waspada-bencana?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5838177/sempat-mengandung-solar-air-sumur-warga-di-sumedang-kembali-normal?single=1,bencana
https://news.detik.com/berita/d-5838143/dukung-penanganan-pascabencana-abipraya-terima-penghargaan-dari-pupr?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5837933/pemkab-garut-usut-penyebab-banjir-bandang-sukawening-karangtengah?single=1,bencana
https://news.detik.com/berita/d-5837641/rumah-korban-kebakaran-di-kendal-dibangun-lagi-oleh-pemkab-dan-baznas?single=1,bencana
https://news.detik.com/berita/d-5837497/2-penjaga-alat-berat-di-aceh-tewas-tertimbun-longsor-saat-tidur?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5837410/pemkab-garut-segera-salurkan-bantuan-uang-tunai-ke-korban-banjir-bandang?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5837354/pemkab-kulon-progo-tolak-permohonan-diskon-pajak-bandara-yia?single=1,bencana
https://finance.detik.com/berita-ekonomi-bisnis/d-5837302/aturan-wfh-ppkm-level-2-di-jakarta-cek-penjelasannya-di-sini?single=1,bencana
https://finance.detik.com/berita-ekonomi-bisnis/d-5837258/pns-mau-digantikan-robot-ketua-korpri-singgung-kriteria-ini?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5837059/indonesia-rawan-bencana-pakar-its-ajak-masyarakat-adaptasi-tak-salahkan-alam?single=1,bencana
https://news.detik.com/berita/d-5836867/tanah-longsor-di-toraja-utara-1-warga-tewas-dan-5-luka?single=1,bencana
https://news.detik.com/berita/d-5836866/gerhana-matahari-total-bmkg-ingatkan-warga-ntt-waspada-banjir-rob?single=1,bencana
https://wolipop.detik.com/health-and-diet/d-5836822/ngeri-pria-di-china-alami-kerusakan-paru-paru-karena-terlalu-semangat-nyanyi?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5836795/prakiraan-cuaca-hari-ini-hujan-turun-merata-di-jawa-barat?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5836667/potensi-hujan-di-jawa-tengah-hari-ini-tetap-waspada-bencana?single=1,bencana
https://news.detik.com/berita/d-5836570/siklon-tropis-teratai-terbentuk-begini-dampaknya-ke-wilayah-indonesia?single=1,bencana
https://travel.detik.com/travel-news/d-5836099/gali-potensi-wisata-purworejo-buka-sekolah-gula-jawa-di-bukit-menoreh?single=1,bencana
https://inet.detik.com/business/d-5836280/elon-musk-khawatir-spacex-akan-bangkrut-ada-apa?single=1,bencana
https://news.detik.com/berita/d-5836379/sudah-10-hari-banjir-di-asahan-sumut-belum-juga-surut?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5836374/diguyur-hujan-tebing-di-krb-gunung-merapi-klaten-longsor?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5835854/200-hektare-sawah-di-kudus-terendam-banjir-petani-gagal-panen?single=1,bencana
https://news.detik.com/berita/d-5835826/waspada-potensi-tsunami-8-meter-pemkot-cilegon-siapkan-jalur-evakuasi?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5835752/gundulnya-pegunungan-kendeng-disebut-jadi-pemicu-banjir-di-wonosoco-kudus?single=1,bencana
https://news.detik.com/berita/d-5835651/ini-pesan-penting-kapolri-di-peringatan-hut-ke-71-korpolairud?single=1,bencana
https://news.detik.com/berita/d-5835649/rapat-persiapan-nataru-bmkg-paparkan-potensi-tsunami-8-meter-di-cilegon?single=1,bencana
https://news.detik.com/berita/d-5835506/gubernur-kalteng-lantik-pejabat-baru-minta-bikin-terobosan?single=1,bencana
https://news.detik.com/berita/d-5835454/tahun-baru-2022-bmkg-proyeksi-hampir-seluruh-indonesia-hujan-lebat?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5834437/6-kota-yang-hilang-dari-peradaban-dari-baia-sampai-nan-madol?single=1,bencana
https://news.detik.com/berita/d-5835108/pergerakan-tanah-di-kotabaru-kalsel-4-warga-tewas-dan-32-rumah-rusak?single=1,bencana
https://inet.detik.com/science/d-5834978/arus-di-sekitar-antartika-makin-cepat-karena-perubahan-iklim?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5835041/26-bencana-alam-terjadi-di-sumedang-selama-november-1-warga-tewas?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5834985/waspada-banjir-sebagian-jateng-berpotensi-hujan-lebat-hari-ini?single=1,bencana
https://news.detik.com/berita/d-5834791/ketua-dpd-pembangunan-infrastruktur-harus-dibarengi-peningkatan-sdm?single=1,bencana
https://news.detik.com/berita/d-5834732/walkot-mojokerto-minta-masukan-golkar-soal-realisasi-rpjmd-2018-2023?single=1,bencana
https://news.detik.com/berita/d-5834646/ppp-salurkan-bantuan-buat-warga-terdampak-banjir-bandang-di-garut?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5834585/krisis-air-bersih-ancam-desa-terdampak-banjir-bandang-di-garut?single=1,bencana
https://travel.detik.com/travel-news/d-5834539/gandeng-bmkg-kemenparekraf-perkuat-mitigasi-bencana-di-sektor-wisata?single=1,bencana
https://news.detik.com/berita/d-5834302/rehabilitasi-das-klhk-tanam-901955-bibit-di-perbukitan-menoreh?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5834261/banjir-dan-pohon-tumbang-jadi-titik-rawan-jalur-kereta-api-di-pasuruan?single=1,bencana
https://news.detik.com/berita/d-5834014/ri-dikepung-siklon-tropis-nyatoh-2-bibit-siklon-13-daerah-diminta-waspada?single=1,bencana
https://travel.detik.com/domestic-destination/d-5833948/duh-banteng-jawa-di-cagar-alam-pananjung-tinggal-seekor?single=1,bencana
https://news.detik.com/berita/d-5833830/kalsel-sulsel-masih-banjir-lebih-dari-15-ribu-warga-jadi-korban?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5833828/pengungsi-banjir-makan-nasi-garam-begini-penjelasan-kades-dayeuhkolot?single=1,bencana
https://travel.detik.com/travel-news/d-5833829/wah-muncul-air-terjun-musiman-di-jalur-pendakian-gunung-agung?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5833688/banjir-rendam-permukiman-di-pati-akibat-luapan-sungai-silugonggo?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5833677/jelang-akhir-tahun-bpbd-banten-perkuat-mitigasi-bencana-di-pandeglang-lebak?single=1,bencana
https://news.detik.com/berita/d-5833399/viral-air-terjun-musiman-di-gunung-agung-bali-ini-3-imbauan-waspada-bpbd?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5833367/melihat-satu-satunya-banteng-jawa-penghuni-cagar-alam-pangandaran?single=1,bencana
https://news.detik.com/berita/d-5833212/bagian-pagar-kejut-dicuri-18-rumah-warga-aceh-rusak-diamuk-gajah?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5833124/prakiraan-cuaca-bandung-raya-hari-ini-berawan-hujan-ringan?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5833093/tetap-waspada-lur-potensi-bencana-hidrometerologi-masih-mengintai-jateng?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5833046/longsor-di-blitar-jebol-tembok-musala-rumah-hingga-putus-akses-antar-desa?single=1,bencana
https://wolipop.detik.com/hijab-update/d-5832605/25-kata-kata-ali-bin-abi-thalib-tentang-kesabaran-adem-bikin-teduh-hati?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5832862/jabar-hari-ini-massa-buruh-cari-ridwan-kamil-psi-sentil-pemkot-bandung?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5832785/kunjungi-korban-longsor-bandung-menteri-risma-salurkan-bantuan?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5832767/korupsi-blt-covid-19-kades-di-lebak-dijebloskan-ke-bui?single=1,bencana
https://news.detik.com/berita/d-5832763/bibit-siklon-94w-muncul-di-laut-selatan-kamboja-ini-dampaknya-ke-ri?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5832625/benarkah-manusia-akan-punah-akibat-perubahan-iklim?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5832742/pengungsi-banjir-dayeuhkolot-makan-nasi-garam-ini-respons-bupati-bandung?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5832129/polda-jabar-bakal-selidiki-penyebab-banjir-bandang-di-garut?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5832127/melihat-sistem-peringatan-dini-bencana-karya-warga-karawang?single=1,bencana
https://news.detik.com/berita/d-5832096/gunung-ile-werung-ntt-kembali-erupsi-air-laut-sempat-naik?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5832014/jepang-dikenal-sering-mengalami-gempa-bumi-kenapa-ya?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5832005/ciamis-siap-siaga-hadapi-bencana-alam?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5831881/apa-jadinya-jika-dinosaurus-belum-punah-dan-tragedi-asteroid-tidak-ada?single=1,bencana
https://oto.detik.com/berita/d-5831869/bukan-klub-kaleng-kaleng-ini-klub-khusus-pemilik-helikopter-dan-jet-pribadi-di-indonesia?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5831398/waspadai-potensi-bencana-hidrometeorologi-di-jateng-hari-ini?single=1,bencana
https://news.detik.com/berita/d-5831350/bmkg-ingatkan-hujan-petir-guyur-kalsel-di-tengah-bencana-banjir?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5831228/pacitan-wilayah-rawan-bencana-gempa-longsor-bnpb-siapkan-tiga-konsep?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5831122/jembatan-penghubung-desa-di-rembang-dan-pati-ambrol?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5831012/diterjang-luapan-sungai-jembatan-penghubung-dua-kecamatan-di-cianjur-putus?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5830898/banjir-lamongan-mulai-surut-warga-gotong-royong-perbaiki-tanggul?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5830793/longsor-di-ngajum-malang-timpa-truk-pengangkut-pupuk?single=1,bencana
https://news.detik.com/berita/d-5830728/sudirman-said-di-rakornis-pmi-jk-dorong-digitalisasi-operasi-kemanusiaan?single=1,bencana
https://news.detik.com/berita/d-5830282/ajak-cintai-bumi-blibli-tanam-1000-bibit-pohon-di-kabupaten-rembang?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5830286/puluhan-rumah-rusak-akibat-banjir-bandang-garut?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5830271/105-jiwa-terdampak-banjir-bandang-garut?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5830259/soroti-isu-lingkungan-10-juta-pohon-bakal-ditanam-di-jabar?single=1,bencana
https://news.detik.com/dw/d-5830116/bagaimana-belanda-lindungi-diri-terhadap-banjir?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5830010/banjir-bandang-terjang-perkampungan-warga-di-garut?single=1,bencana
https://news.detik.com/berita/d-5829864/ketua-dpd-ri-bicara-strategi-cetak-generasi-emas-di-2045?single=1,bencana
https://news.detik.com/berita/d-5829671/jelang-normalisasi-sungai-pemkot-medan-siapkan-rusunami-untuk-warga?single=1,bencana
https://news.detik.com/kolom/d-5829573/wabah-dan-usaha-kolektif-masyarakat-rural?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5829537/catat-ini-daftar-nomor-darurat-kebencanaan-di-sumedang?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5829477/curah-hujan-tinggi-sepekan-terakhir-ngawi-waspadai-banjir?single=1,bencana
https://news.detik.com/berita/d-5829329/lolos-uji-terbang-drone-ehang-216-jadi-kendaraan-terbang-resmi-imi?single=1,bencana
https://news.detik.com/kolom/d-5829286/transisi-energi-dan-memulihkan-keseimbangan-lingkungan-hidup?single=1,bencana
https://news.detik.com/berita/d-5829263/1-wisatawan-hilang-tertimbun-longsor-di-sungai-gianyar-ditemukan-tewas?single=1,bencana
https://news.detik.com/berita/d-5829220/masyarakat-diimbau-siaga-bencana-alam-di-tengah-pandemi?single=1,bencana
https://sport.detik.com/sepakbola/liga-inggris/d-5828790/bencana-buat-chelsea-kalau-ruediger-sampai-lepas-gratis?single=1,bencana
https://news.detik.com/berita/d-5828799/jalan-amblas-usai-diguyur-hujan-akses-antardesa-di-asahan-sumut-terputus?single=1,bencana
https://oto.detik.com/tips-and-tricks-mobil/d-5828773/tips-berkendara-mobil-saat-hujan-deras-dan-angin-kencang?single=1,bencana
https://health.detik.com/berita-detikhealth/d-5828775/maia-estianty-curhat-alasan-suami-tak-mau-punya-anak-darinya?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5828754/32-rumah-rusak-diterjang-angin-kencang-puluhan-warga-jombang-mengungsi?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5828567/curahan-hati-warga-krb-gunung-merapi-di-klaten-gegara-jalan-rusak?single=1,bencana
https://news.detik.com/berita/d-5828394/hari-menanam-pohon-indonesia-28-november-begini-awal-mulanya?single=1,bencana
https://news.detik.com/berita/d-5828282/sudah-2-hari-banjir-bandang-di-barito-utara-belum-surut-tinggi-capai-4-meter?single=1,bencana
https://news.detik.com/berita/d-5827797/6-wisatawan-jadi-korban-tanah-longsor-di-sungai-gianyar-2-tewas-1-hilang?single=1,bencana
https://inet.detik.com/science/d-5827565/elon-musk-ramal-manusia-akan-jelajah-bintang-bintang?single=1,bencana
https://news.detik.com/berita/d-5827736/hari-guru-nasional-basarah-harap-guru-jadi-benteng-ideologi-pancasila?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5827715/banjir-di-pati-genangan-air-capai-1-meter?single=1,bencana
https://news.detik.com/berita/d-5827645/kunjungi-korban-banjir-sergai-lanyalla-ibu-ibu-sabar-ya-harus-kuat?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5827534/tempat-belajar-sedang-dicari-untuk-35-siswa-di-banyuwangi-yang-sekolah-di-masjid?single=1,bencana
https://sport.detik.com/sepakbola/liga-indonesia/d-5826994/timnas-indonesia-vs-myanmar-ini-permintaan-shin-tae-yong?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5826821/ramai-ramai-warga-krb-merapi-geruduk-dprd-klaten-protes-jalan-rusak?single=1,bencana
https://news.detik.com/internasional/d-5826800/27-migran-tewas-saat-menyeberangi-selat-inggris-dari-prancis?single=1,bencana
https://wolipop.detik.com/makeup-and-skincare/d-5826424/veneer-gigi-berakhir-bencana-wajah-wanita-ini-malah-jadi-lumpuh-sebelah?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5826005/5-hewan-langka-indonesia-yang-dilindungi-di-tingkat-internasional?single=1,bencana
https://news.detik.com/bbc-world/d-5826305/tak-digaji-berbulan-bulan-nakes-afghanistan-tetap-bekerja?single=1,bencana
https://news.detik.com/berita/d-5826232/wajib-tahu-7-aturan-terkini-ppkm-level-3-natal-tahun-baru?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5826202/hati-hati-gelombang-tinggi-masih-terjadi-di-perairan-selatan-yogya?single=1,bencana
https://news.detik.com/berita/d-5826077/ketua-dpd-minta-mahasiswa-pikirkan-persoalan-di-sektor-hulu?single=1,bencana
https://news.detik.com/berita/d-5826057/banjir-di-kota-medan-gegara-normalisasi-sungai-yang-tertunda?single=1,bencana
https://news.detik.com/berita/d-5826045/2-pesan-penting-kapolri-jelang-momen-natal-dan-tahun-baru?single=1,bencana
https://news.detik.com/berita/d-5826001/ketua-kpk-perlu-dibikin-pasal-jerat-30-jenis-tipikor-dengan-hukuman-mati?single=1,bencana
https://oto.detik.com/komunitas-motor/d-5825669/hdci-keliling-indonesia-bantu-pulihkan-ekonomi-dan-pariwisata?single=1,bencana
https://news.detik.com/berita/d-5825728/pemprov-dki-minta-apartemen-cervino-village-taati-syarat-pergub-rusun?single=1,bencana
https://news.detik.com/berita/d-5825702/banjir-pangkalpinang-rendam-puluhan-rumah-ini-kabar-terbarunya?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5825676/kembali-masuk-nominasi-iga-bupati-ipuk-paparkan-ratusan-inovasi-di-banyuwangi?single=1,bencana
https://finance.detik.com/berita-ekonomi-bisnis/d-5825510/belajar-ekonomi-biru-dari-benua-biru?single=1,bencana
https://health.detik.com/berita-detikhealth/d-5825479/eropa-ambyar-jenazah-pasien-corona-di-negara-ini-menumpuk-hingga-luar-rs?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5825486/sidoarjo-terdampak-la-nina-gus-muhdlor-instruksikan-normalisasi-sungai-dikebut?single=1,bencana
https://news.detik.com/abc-australia/d-5825361/ri-dan-australia-terus-bahas-kerjasama-green-economy-sudah-adakah-kesepakatan-nyata?single=1,bencana
https://news.detik.com/berita/d-5825352/bmkg-siklon-tropis-paddy-jauhi-indonesia-intensitasnya-punah?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5825294/bmkg-waspada-cuaca-ekstrem-di-jateng-hingga-sabtu?single=1,bencana
https://finance.detik.com/berita-ekonomi-bisnis/d-5825461/umkmlokal-bisa-go-internasional-lho-begini-caranya?single=1,bencana
https://news.detik.com/berita/d-5825173/kpk-duga-bupati-hulu-sungai-utara-terima-uang-dari-calon-asn?single=1,bencana
https://news.detik.com/berita/d-5825158/pulang-pisau-kalteng-4-pekan-banjir-7881-warga-di-26-desa-terdampak?single=1,bencana
https://news.detik.com/berita/d-5825151/2-desa-di-aceh-timur-direndam-banjir-ratusan-warga-terdampak?single=1,bencana
https://news.detik.com/dw/d-5825133/pbb-ingatkan-soal-krisis-kemanusiaan-parah-di-afghanistan?single=1,bencana
https://news.detik.com/berita/d-5825125/gubsu-ungkap-penyebab-banjir-di-medan-yang-bikin-bobby-minta-maaf?single=1,bencana
https://news.detik.com/berita/d-5825065/angin-kencang-di-konawe-2-warga-terluka-dan-3-rumah-rusak?single=1,bencana
https://news.detik.com/detiktv/d-5824881/9-kecamatan-di-kapuas-hulu-kalbar-masih-terendam-banjir?single=1,bencana
https://news.detik.com/berita/d-5824872/aturan-lengkap-ppkm-level-3-berlaku-24-desember?single=1,bencana
https://news.detik.com/berita/d-5824851/kecepatan-angin-kencang-jakarta-semalam-ternyata-capai-46-kmjam?single=1,bencana
https://news.detik.com/berita/d-5824828/kepala-bnpb-kita-belum-berhasil-melewati-nataru-tanpa-kenaikan-kasus?single=1,bencana
https://news.detik.com/berita/d-5824821/analisis-bmkg-soal-siklon-tropis-paddy-biang-kerok-angin-kencang-jakarta?single=1,bencana
https://news.detik.com/berita/d-5824724/mengenal-siklon-tropis-paddy-penyebab-angin-kencang-jakarta?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5824697/prakiraan-cuaca-bandung-raya-hari-ini-berawan-hujan-ringan?single=1,bencana
https://news.detik.com/internasional/d-5824668/pbb-perang-yaman-bisa-renggut-377000-nyawa-hingga-akhir-2021?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5824620/potensi-hujan-lebat-di-sebagian-jateng-hari-ini-waspada-bencana?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5824591/waspada-gelombang-laut-selatan-yogya-hari-ini-bisa-mencapai-4-meter?single=1,bencana
https://wolipop.detik.com/hijab-update/d-5824188/4-manfaat-luar-biasa-dari-doa-qunut-yang-sempurnakan-salat?single=1,bencana
https://travel.detik.com/travel-news/d-5824343/ini-upaya-pemerintah-cegah-lonjakan-covid-19-saat-libur-nataru?single=1,bencana
https://news.detik.com/berita/d-5823993/keamanan-jakarta-setahun-terakhir-di-mata-warga?single=1,bencana
https://news.detik.com/kolom/d-5823689/yang-utama-dari-isu-transisi-energi?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5823730/tebing-setinggi-30-meter-di-tasik-longsor-akses-jalan-warga-terganggu?single=1,bencana
https://www.detik.com/edu/edutainment/d-5823512/9-macam-pekerjaan-tanpa-gelar-sarjana-nomor-5-banyak-dicari-orang?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5823635/viral-pemotor-tertimpa-pohon-tumbang-di-batang-kakek-cucu-selamat?single=1,bencana
https://news.detik.com/berita/d-5823519/2-warga-gayo-lues-aceh-tewas-tertimbun-longsor?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5823508/3-rumah-petani-rusak-diterjang-longsor-di-panggarangan?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5823236/hujan-semalaman-perumahan-dan-jalan-sulawesi-brebes-terendam-banjir?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5823210/4-wilayah-di-jabar-rawan-bencana-ridwan-kamil-siagakan-pasukan?single=1,bencana
https://wolipop.detik.com/love/d-5823098/ramalan-zodiak-23-november-aquarius-tak-foya-foya-sagitarius-pemasukan-seret?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5823095/tanah-gerak-di-kandangserang-pekalongan-jalan-ambles-terbelah-belah?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5823064/waspada-hujan-disertai-petir-intai-garut-dan-bekasi-siang-ini?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5823040/prakiraan-cuaca-jateng-hari-ini-waspadai-banjir-dan-longsor?single=1,bencana
https://news.detik.com/berita/d-5822952/2-pekan-banjir-di-kapuas-hulu-kalbar-rendam-6302-rumah-warga-enggan-ngungsi?single=1,bencana
https://news.detik.com/berita/d-5822865/3-pekan-banjir-di-labura-sumut-belum-surut-bpbd-ungkap-penyebabnya?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5822310/80-desakelurahan-di-pasuruan-rawan-bencana-hidrometeorologi?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5822115/bunga-higanbana-disebut-bunga-kematian-jepang-kenapa-ya?single=1,bencana
https://news.detik.com/berita/d-5822172/gunung-ili-lewotolok-di-lembata-ntt-erupsi-kembali?single=1,bencana
https://www.detik.com/edu/perguruan-tinggi/d-5821988/6-jurusan-kuliah-unik-yang-bisa-bantu-selamatkan-bumi-kamu-pilih-mana?single=1,bencana
https://sport.detik.com/sepakbola/liga-spanyol/d-5821722/griezmann-tolak-anggapan-gagal-di-barcelona?single=1,bencana
https://finance.detik.com/berita-ekonomi-bisnis/d-5821439/mau-bantu-biden-jepang-siap-bagi-bagi-minyak?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5821291/prakiraan-cuaca-hari-ini-hujan-lebat-dominasi-jateng-waspada-bencana?single=1,bencana
https://finance.detik.com/berita-ekonomi-bisnis/d-5821014/tengok-lagi-pernyataan-risma-soal-31-ribu-pns-terima-bansos-geregetan?single=1,bencana
https://news.detik.com/berita/d-5820873/wakil-ketua-mpr-ajak-masyarakat-ri-tanam-pohon-untuk-perbaiki-alam?single=1,bencana
https://news.detik.com/berita/d-5820781/atasi-karhutla-kapolda-riau-dapat-gelar-adat-datuk-bandaro-alam?single=1,bencana
https://www.detik.com/edu/detikpedia/d-5820587/siswa-ini-10-museum-unik-di-indonesia-ada-yang-bertema-kematian-hingga-sisa-harta?single=1,bencana
https://news.detik.com/berita/d-5820603/bapak-di-dairi-sumut-cabuli-anak-kandungnya?single=1,bencana
https://news.detik.com/berita/d-5820232/bnpb-sejak-1990-hingga-2010-tak-ada-banjir-di-sintang?single=1,bencana
https://news.detik.com/berita/d-5820224/kasatgas-ingatkan-corona-ay42-sudah-masuk-malaysia-kita-harus-antisipasi?single=1,bencana
https://news.detik.com/berita/d-5820180/bertemu-dubes-denmark-menkominfo-bahas-teknologi-bencana-kesehatan?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5820139/antisipasi-banjir-susulan-pemkab-trenggalek-bongkar-timbunan-rumpun-bambu?single=1,bencana
https://news.detik.com/berita/d-5820024/sungai-meluap-2-kelurahan-di-tana-toraja-sulsel-terendam-banjir?single=1,bencana
https://inet.detik.com/cyberlife/d-5819989/umkm-rasakan-manfaat-dari-progam-tokopedia-bersama?single=1,bencana
https://news.detik.com/berita/d-5819919/denny-indrayana-febri-diansyah-bentuk-jurkani-terilhami-advokat-yang-gugur?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5819866/longsor-di-ponorogo-tutup-akses-jalan-antar-desa-puluhan-warga-terisolir?single=1,bencana
https://news.detik.com/detiktv/d-5819783/kepala-bnpb-langsung-tinjau-banjir-sintang-usai-dilantik-jokowi?single=1,bencana
https://finance.detik.com/berita-ekonomi-bisnis/d-5819642/tjahjo-kumolo-pns-tidak-masuk-kriteria-penerima-bansos?single=1,bencana
https://news.detik.com/berita/d-5819546/sempat-lumpuh-akibat-banjir-longsor-jalan-raya-di-buleleng-kembali-normal?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5819535/bmkg-sebut-4-daerah-di-jatim-siaga-banjir-malang-raya-siapkan-tanggap-bencana?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5819531/dramatis-evakuasi-bocah-yang-tertimbun-puing-longsor-selama-1-jam?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5819508/7-dari-8-ews-tsunami-di-kulon-progo-rusak?single=1,bencana
https://news.detik.com/berita/d-5819499/gubernur-kalteng-beri-sembako-obat-ke-korban-banjir-palangka-raya?single=1,bencana
https://news.detik.com/berita-jawa-timur/d-5819442/warga-mual-dan-muntah-hirup-bau-busuk-semburan-sumur-pertamina-ep-bojonegoro?single=1,bencana
https://news.detik.com/berita-jawa-barat/d-5819429/13-rumah-retak-akibat-pergerakan-tanah-di-ciamis?single=1,bencana
https://news.detik.com/berita-jawa-tengah/d-5819398/bpbd-bantul-12-titik-longsor-di-imogiri-dalam-semalam?single=1,bencana
https://news.detik.com/berita/d-5819397/baru-dilantik-kepala-bnpb-tinjau-banjir-di-sintang--palangka-raya?single=1,bencana
